30,9,6,0,0
30,9,5,30,0
23,11,8,0,0
23,9,6,0,0
29,8,7,2,0
25,13,8,2,0
40,1,8,0,0
22,6,8,0,0
26,11,6,0,0
24,3,6,3,0
25,13,8,0,0
28,7,6,0,0
43,8,6,2,0
33,11,1,3,0
26,8,1,0,0
29,5,8,0,0
25,3,5,0,0
25,9,8,0,0
26,9,8,0,0
31,9,7,0,0
26,2,8,10,0
33,7,2,5,0
22,8,6,2,0
27,6,1,30,0
29,7,7,6,0
29,10,5,1,0
34,3,7,0,0
23,10,7,0,0
23,13,2,15,0
32,4,7,2,0
36,4,8,0,0
41,6,6,0,0
25,2,6,0,0
25,11,7,3,0
40,2,5,5,0
20,10,7,0,0
29,10,8,30,0
28,5,5,21,0
34,5,8,0,0
26,9,4,3,0
27,1,8,0,0
23,13,5,0,0
32,5,6,0,0
23,5,8,0,0
25,5,8,0,0
27,4,7,0,0
24,6,5,2,0
22,9,8,0,0
24,9,8,0,0
20,8,8,1,0
21,8,8,0,0
21,9,6,0,0
27,10,7,10,0
25,8,8,0,0
31,8,4,0,0
26,8,8,0,0
35,2,5,0,0
24,13,3,0,0
26,10,6,0,0
22,10,7,7,0
34,8,7,1,0
23,13,2,7,0
29,6,7,0,0
44,5,7,2,0
32,5,7,3,0
32,3,3,2,0
22,10,6,2,0
27,9,5,0,0
32,8,8,0,0
25,13,7,0,0
18,10,6,0,0
21,9,3,30,0
21,9,7,0,0
23,7,5,2,0
26,9,8,3,0
23,13,1,0,0
26,7,1,30,0
30,7,8,0,0
19,6,7,2,0
24,4,8,5,0
33,11,5,2,0
47,9,4,10,0
22,10,8,0,0
26,8,8,0,0
22,7,6,0,0
24,2,7,0,0
29,9,6,0,0
35,11,6,0,0
36,11,8,30,0
41,9,5,20,0
28,8,8,0,0
25,10,7,30,0
30,12,8,2,0
34,8,6,0,0
23,10,7,3,0
27,1,7,0,0
26,11,7,0,0
37,2,5,10,0
27,1,8,4,0
26,8,8,0,0
26,10,8,30,0
33,8,4,30,0
26,9,8,30,0
36,4,3,5,0
18,8,7,0,0
28,8,1,0,0
33,11,8,0,0
17,13,4,0,0
34,9,5,0,0
26,6,6,1,0
24,9,4,0,0
29,2,6,0,0
25,8,5,0,0
26,7,8,0,0
30,3,7,0,0
44,3,8,0,0
28,8,5,20,0
24,10,5,3,0
39,4,8,0,0
36,9,8,0,0
33,3,6,0,0
24,13,4,0,0
26,10,8,0,0
19,10,2,0,0
22,12,4,0,0
19,5,8,1,0
25,11,2,5,0
22,8,3,0,0
29,5,7,0,0
24,13,8,0,0
45,8,6,30,0
33,9,6,0,0
26,10,2,0,0
19,1,7,0,0
31,11,5,0,0
41,7,7,0,0
32,10,5,7,0
30,9,8,30,0
27,6,7,0,0
38,5,1,15,0
26,13,6,0,0
33,8,5,0,0
24,9,8,0,0
29,12,3,2,0
31,13,3,5,0
29,10,8,1,0
22,8,5,5,0
18,8,2,2,0
27,9,7,0,0
29,8,6,0,0
24,3,8,2,0
30,11,2,0,0
30,4,8,0,0
47,2,5,0,0
52,5,2,0,0
24,10,6,0,0
87,11,8,0,0
30,11,5,0,0
29,11,1,0,0
41,3,5,1,0
24,7,8,0,0
21,11,6,5,0
26,10,6,0,0
22,1,8,2,0
28,10,6,0,0
36,7,2,3,0
30,7,8,0,0
29,12,5,0,0
20,13,5,2,0
29,10,7,2,0
31,10,8,3,0
27,5,8,0,0
22,13,7,7,0
22,1,3,2,0
28,11,5,3,0
30,6,7,0,0
24,9,7,0,0
21,13,5,0,0
25,13,6,0,0
26,6,8,1,0
31,13,4,0,0
32,4,8,0,0
29,7,2,0,0
35,7,5,0,0
25,11,6,0,0
25,8,5,0,0
32,7,7,30,0
30,7,8,0,0
30,11,8,0,0
24,5,8,4,0
35,12,5,2,0
30,10,8,0,0
25,7,8,2,0
40,8,8,2,0
31,12,5,1,0
21,10,2,0,0
33,9,2,25,0
22,13,4,30,0
33,12,7,0,0
33,7,3,0,0
34,12,4,1,0
23,13,7,0,0
33,13,5,0,0
27,13,6,0,0
34,11,6,0,0
21,2,5,0,0
31,11,6,2,0
30,11,3,0,0
26,9,8,0,0
27,11,2,0,0
28,13,4,15,0
24,6,8,0,0
29,7,4,0,0
29,12,8,0,0
22,5,8,0,0
44,5,7,0,0
31,6,8,4,0
36,8,6,1,0
50,9,7,0,0
35,11,5,21,0
28,6,8,0,0
21,4,7,0,0
27,1,6,0,0
39,7,6,30,0
23,12,6,5,0
30,6,8,0,0
27,11,6,0,0
27,11,1,30,0
20,3,7,0,0
25,8,8,2,0
25,12,2,0,0
22,8,6,3,0
29,11,3,0,0
26,8,6,7,0
21,7,8,0,0
33,8,2,0,0
24,2,3,0,0
26,3,7,0,0
25,13,7,3,0
30,3,2,0,0
28,2,3,0,0
22,13,7,0,0
28,8,8,0,0
36,11,3,0,0
29,8,7,0,0
23,13,7,8,0
33,2,7,0,0
31,3,6,0,0
25,3,7,0,0
30,9,8,2,0
24,3,8,2,0
26,7,6,0,0
38,3,8,2,0
36,6,8,0,0
20,12,2,0,0
24,13,4,0,0
31,4,6,0,0
27,3,8,0,0
37,5,5,0,0
34,4,6,0,0
24,3,1,0,0
41,4,7,0,0
23,5,8,0,0
27,9,6,0,0
20,8,5,0,0
24,3,8,0,0
24,11,5,0,0
27,7,4,0,0
27,7,8,0,0
29,12,2,30,0
26,8,8,0,0
23,12,7,5,0
20,10,3,0,0
31,7,7,0,0
34,1,6,0,0
30,11,6,0,0
28,6,7,0,0
31,5,8,0,0
27,10,6,3,0
41,6,8,0,0
30,9,8,0,0
50,7,4,0,0
25,1,6,0,0
26,1,8,15,0
26,13,4,25,0
28,6,8,2,0
36,6,8,0,0
22,7,8,0,0
21,13,5,0,0
24,13,5,0,0
25,8,5,0,0
23,3,8,7,0
30,7,7,7,0
27,3,7,0,0
21,10,4,0,0
22,7,8,0,0
22,13,3,2,0
34,13,5,3,0
25,8,8,2,0
24,4,7,0,0
31,9,7,1,0
31,13,2,0,0
26,13,5,0,0
27,9,8,5,0
29,9,7,3,0
20,7,8,0,0
48,6,8,0,0
26,13,1,0,0
32,4,7,0,0
38,9,6,0,0
23,10,8,0,0
25,10,4,0,0
17,4,5,0,0
31,2,6,0,0
27,7,6,14,0
33,4,8,30,0
30,10,6,0,0
27,7,8,0,0
24,9,8,30,0
32,8,8,0,0
22,13,1,0,0
27,4,7,3,0
27,11,5,0,0
24,8,8,30,0
21,8,5,0,0
31,10,8,0,0
21,11,6,3,0
38,8,6,30,0
22,8,5,0,0
23,8,8,0,0
42,3,8,4,0
23,12,6,30,0
24,8,7,0,0
38,7,4,0,0
34,10,8,7,0
36,9,6,2,0
27,6,4,30,0
33,10,7,1,0
28,10,8,0,0
32,10,8,14,0
19,10,5,30,0
27,3,8,0,0
27,11,4,0,0
19,13,1,0,0
17,11,6,3,0
35,11,5,0,0
19,2,7,0,0
32,1,5,0,0
27,7,1,30,0
29,4,6,0,0
49,8,8,20,0
24,11,1,0,0
25,9,8,0,0
25,6,3,30,0
26,12,5,5,0
26,11,4,0,0
24,7,7,0,0
47,9,7,30,0
22,8,8,0,0
41,9,7,30,0
26,6,8,0,0
25,9,8,0,0
21,9,7,0,0
20,5,7,5,0
27,8,6,7,0
36,7,6,0,0
28,3,8,5,0
33,9,5,0,0
19,11,6,0,0
25,8,7,0,0
25,13,7,0,0
21,3,6,0,0
23,10,5,0,0
32,4,8,0,0
24,9,6,20,0
24,1,8,1,0
22,9,8,0,0
31,12,8,3,0
27,6,8,20,0
29,7,8,1,0
24,13,3,3,0
23,8,2,0,0
27,12,8,0,0
26,12,6,30,0
31,9,1,12,0
25,8,5,25,0
32,3,5,1,0
34,12,4,0,0
24,9,8,0,0
27,2,1,1,0
38,11,4,0,1
26,8,5,0,1
20,13,4,0,1
32,12,4,0,1
31,6,8,0,1
27,12,3,4,1
24,7,8,30,1
33,6,6,30,1
27,11,6,15,1
28,11,6,0,1
31,10,8,0,1
30,7,1,4,1
41,8,5,15,1
28,9,5,5,1
25,9,1,0,1
38,11,8,30,1
26,11,8,0,1
24,9,6,21,1
33,11,8,0,1
51,10,2,3,1
38,11,4,0,1
41,9,6,0,1
31,8,2,2,1
36,10,6,0,1
46,11,3,3,1
40,6,3,30,1
31,11,6,30,1
33,7,8,30,1
24,4,6,2,1
28,9,1,0,1
35,12,7,0,1
36,7,8,30,1
30,10,8,0,1
38,8,3,0,1
28,8,8,29,1
31,13,4,30,1
33,10,8,5,1
30,10,7,20,1
29,10,8,30,1
33,7,8,25,1
28,9,7,0,1
44,8,6,0,1
43,11,6,0,1
33,11,7,15,1
44,10,2,0,1
23,7,1,14,1
26,10,7,1,1
29,10,6,10,1
27,11,7,0,1
37,10,5,10,1
38,8,6,0,1
34,11,2,30,1
55,10,5,30,1
38,9,5,0,1
43,11,2,2,1
27,10,7,2,1
24,11,2,0,1
30,13,5,10,1
27,11,6,0,1
30,11,2,0,1
32,5,3,0,1
35,4,5,2,1
25,8,8,0,1
29,8,8,0,1
33,7,8,30,1
22,10,2,2,1
26,13,7,0,1
17,10,3,0,1
27,10,5,0,1
40,9,2,30,1
51,9,5,25,1
30,10,7,0,1
41,7,2,4,1
33,10,7,2,1
63,7,8,7,1
28,13,7,0,1
34,9,7,0,1
20,8,5,0,1
38,10,2,30,1
28,8,8,1,1
27,13,4,30,1
35,9,4,30,1
32,10,8,0,1
34,12,8,2,1
28,6,1,30,1
33,13,6,30,1
28,7,8,0,1
41,5,3,3,1
23,13,7,0,1
48,6,5,10,1
26,12,7,0,1
30,7,1,0,1
21,8,3,4,1
29,10,5,1,1
41,5,2,30,1
36,6,4,0,1
32,11,2,30,1
29,9,4,30,1
27,13,5,3,1
21,13,5,30,1
31,9,6,4,1
30,7,8,5,1
32,9,4,30,1
32,10,4,15,1
58,5,1,20,1
32,11,6,0,1
28,10,7,0,1
37,13,2,10,1
33,9,1,30,1
37,13,6,0,1
27,11,7,7,1
37,9,1,1,1
33,11,7,0,1
22,7,4,15,1
33,10,5,2,1
27,6,2,0,1
36,10,5,21,1
32,11,2,30,1
30,10,5,0,1
31,9,8,30,1
16,10,6,30,1
55,9,6,0,1
30,9,7,30,1
18,8,8,0,1
24,8,4,5,1
44,9,4,10,1
24,8,8,0,1
40,10,2,30,1
24,13,3,4,1
34,8,8,14,1
27,7,7,30,1
27,13,3,30,1
34,12,8,15,1
29,12,5,30,1
28,11,4,15,1
39,8,7,5,1
28,5,7,2,1
28,12,5,0,1
50,9,5,2,1
30,11,6,0,1
41,10,3,0,1
37,4,5,0,1
42,7,2,30,1
24,13,5,30,1
43,7,1,15,1
31,6,1,30,1
43,11,6,0,1
29,9,7,30,1
27,9,6,0,1
34,8,3,0,1
35,4,8,2,1
26,6,8,0,1
35,4,8,0,1
32,11,3,30,1
35,6,5,30,1
33,10,6,30,1
42,6,8,0,1
42,7,2,5,1
46,11,6,0,1
32,11,1,25,1
44,5,1,5,1
36,11,6,5,1
33,12,6,0,1
30,13,6,0,1
35,11,6,5,1
22,2,8,4,1
35,10,8,1,1
39,12,3,30,1
24,9,8,0,1
28,10,8,0,1
32,10,6,5,1
30,6,8,0,1
31,8,6,30,1
42,7,5,4,1
30,9,1,7,1
30,11,8,0,1
33,13,8,0,1
34,8,3,30,1
31,11,6,0,1
27,10,6,1,1
29,9,6,0,1
23,13,4,0,1
25,7,3,0,1
33,10,7,0,1
32,9,8,0,1
28,9,8,0,1
45,8,5,30,1
26,12,5,0,1
25,11,6,0,1
45,12,8,15,1
30,8,7,0,1
25,12,4,0,1
33,11,7,30,1
34,9,7,30,1
35,3,1,2,1
31,9,8,0,1
32,10,4,0,1
42,8,8,0,1
45,9,6,30,1
32,9,5,2,1
28,7,4,0,1
27,9,7,2,1
21,11,8,0,1
23,13,4,30,1
48,7,6,0,1
29,13,5,5,1
23,11,4,2,1
26,10,8,0,1
41,7,5,10,1
38,8,6,30,1
36,9,7,2,1
28,8,3,20,1
28,10,7,2,1
34,11,8,0,1
21,13,2,2,1
25,11,5,5,1
43,10,3,30,1
18,8,4,30,1
35,11,2,0,1
33,8,5,0,1
34,10,4,21,1
35,9,1,30,1
34,6,6,0,1
38,1,6,0,1
30,10,7,0,1
38,13,3,0,1
49,7,2,30,1
28,8,7,0,1
25,9,8,0,1
48,8,7,0,1
43,10,3,29,1
34,11,8,1,1
24,11,6,4,1
26,11,4,0,1
33,12,3,20,1
32,7,6,0,1
32,10,6,0,1
24,12,7,30,1
27,9,7,0,1
28,7,6,0,1
40,11,6,0,1
27,9,8,0,1
40,10,5,0,1
27,8,2,30,1
30,12,3,2,1
28,12,4,0,1
40,11,8,10,1
27,10,4,2,1
30,9,2,0,1
36,10,6,4,1
30,11,6,20,1
31,8,8,0,1
36,10,8,15,1
30,9,8,0,1
31,11,7,0,1
26,11,6,3,1
40,10,4,0,1
23,13,5,0,1
30,8,7,5,1
27,8,3,0,1
29,7,8,0,1
31,8,8,0,1
39,5,8,0,1
23,9,5,0,1
31,7,8,0,1
28,11,6,0,1
40,8,1,7,1
43,4,3,0,1
28,10,7,30,1
24,2,2,0,1
38,7,3,2,1
26,11,6,2,1
34,8,8,0,1
30,10,4,10,1
28,10,4,0,1
35,12,8,14,1
27,12,4,0,1
39,12,4,0,1
29,1,7,0,1
27,10,5,30,1
54,9,2,30,1
35,9,4,2,1
26,6,1,30,1
30,13,5,0,1
26,9,7,0,1
30,5,8,7,1
38,11,6,0,1
33,9,2,12,1
30,11,6,0,1
30,9,6,2,1
24,9,4,1,1
26,10,8,0,1
34,8,6,3,1
37,12,3,20,1
24,13,1,0,1
32,9,8,0,1
30,10,1,29,1
37,12,6,30,1
33,8,4,0,1
32,7,3,4,1
34,6,1,0,1
26,10,5,2,1
18,5,8,0,1
27,5,5,0,1
28,7,7,0,1
24,6,1,0,1
32,12,5,0,1
40,7,4,0,1
32,5,8,0,1
39,10,5,0,1
56,7,3,10,1
32,9,5,2,1
32,11,6,30,1
31,10,6,3,1
42,9,8,7,1
34,9,6,2,1
32,9,3,30,1
28,2,3,4,1
34,12,7,0,1
27,10,3,0,1
28,13,6,0,1
43,9,2,0,1
30,13,6,0,1
38,10,6,15,1
27,9,4,0,1
25,13,1,0,1
45,7,4,0,1
35,7,8,0,1
28,11,6,0,1
37,9,8,0,1
32,7,8,30,1
43,8,5,2,1
51,6,6,1,1
45,9,4,3,1
30,8,7,0,1
23,12,4,0,1
33,11,2,0,1
27,8,1,30,1
31,11,5,0,1
28,9,8,0,1
38,12,1,0,1
40,9,8,1,1
20,6,7,0,1
24,7,1,25,1
34,9,8,0,1
21,10,5,30,1
31,11,4,2,1
38,11,6,0,1
34,11,2,0,1
34,9,7,5,1
37,13,6,0,1
25,9,2,30,1
45,3,4,15,1
24,10,4,0,1
38,9,8,0,1
27,13,6,25,1
35,12,3,0,1
22,9,6,0,1
36,7,1,12,1
33,11,4,0,1
35,7,6,10,1
22,9,8,0,1
27,13,2,4,1
33,8,2,7,1
30,10,3,2,1
39,9,8,0,1
58,2,1,5,1
20,10,8,0,1
24,9,4,0,1
24,9,7,0,1
27,7,7,0,1
33,9,8,0,1
29,13,2,30,1
29,10,2,8,1
21,11,2,0,1
50,12,1,7,1
36,6,8,30,1
28,7,7,30,1
32,4,7,0,1
30,7,6,2,1
27,8,6,30,1
28,8,2,0,1
35,8,2,25,1
26,6,2,7,1
22,8,8,2,1
39,9,3,15,1
27,13,7,0,1
40,8,8,1,1
29,8,1,0,1
24,9,2,2,1
21,13,5,0,1
27,10,4,0,1
37,9,3,0,1
27,7,8,0,1
36,10,2,30,1
36,10,8,0,1
43,8,1,20,1
36,13,6,1,1
32,13,1,7,1
38,10,4,0,1
46,10,2,7,1
25,4,4,3,1
28,13,5,5,1
26,13,6,30,1
41,9,7,3,1
30,3,5,2,1
28,9,8,0,1
28,7,8,0,1
24,7,8,0,1
27,7,5,0,1
31,13,4,30,1
31,13,5,10,1
38,12,4,10,1
27,9,7,1,1
31,11,1,3,1
33,10,5,30,1
28,10,8,0,1
34,10,8,0,1
37,7,7,0,1
37,8,4,0,1
25,9,4,0,1
32,11,3,0,1
31,10,6,0,1
44,8,2,15,1
24,10,7,0,1
21,13,6,30,1
29,10,7,0,1
23,9,6,0,1
37,10,2,0,1
36,11,4,0,1
24,8,1,0,1
33,8,5,0,1
23,8,5,0,1
25,13,4,0,1
36,8,5,0,1
27,9,5,0,1
26,9,8,0,1
25,8,5,0,1
30,12,7,29,1
28,9,2,30,1
37,8,3,20,1
34,10,4,7,1
36,9,7,2,1
27,8,4,30,1
25,8,3,30,1
27,10,3,1,1
28,9,4,0,1
30,10,8,4,1
28,13,3,12,1
28,8,8,0,1
47,9,8,30,1
22,12,1,2,1
29,10,2,0,1
32,13,7,0,1
31,10,5,5,1
28,10,8,0,1
24,8,6,3,1
34,11,6,0,1
41,8,2,30,1
32,7,3,0,1
27,5,7,3,1
28,9,7,10,1
21,10,4,14,1
30,6,1,21,1
31,7,1,20,1
28,7,8,1,1
33,9,4,30,1
35,11,8,0,1
34,8,7,3,1
24,8,8,0,1
23,12,2,7,1
17,10,5,30,1
25,11,6,5,1
47,8,8,2,1
31,11,5,0,1
30,10,6,4,1
30,10,8,0,1
29,10,8,0,1
35,10,4,1,1
43,10,4,10,1
30,8,8,10,1
33,10,2,30,1
25,7,1,30,1
30,10,8,5,1
34,7,5,20,1
29,9,6,5,1
36,13,8,30,1
41,13,6,3,1
24,11,6,0,1
34,10,6,5,1
23,9,2,20,1
37,10,5,0,1
26,12,2,0,1
32,13,4,4,1
35,10,7,3,1
32,10,8,0,1
53,6,6,0,1
42,10,5,30,1
25,8,2,0,1
50,13,7,0,1
